date,method,lp_status,lp_message,lp_objective_yuan,expected_cost_yuan,cleanup_objective_difference_yuan,cleanup_state_max_abs_kwh,simultaneous_periods_before_cleanup,simultaneous_periods_after_cleanup,horizon_periods,scenario_count,planning_initial_kwh,planning_terminal_kwh,seconds,latest_input_date,scenario_first_origin,scenario_last_origin,scenario_last_observed_date
2025-08-07,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),56228.27785685739,56228.27785685747,8.003553375601768e-11,4.547473508864641e-12,0,0,144,28,6000.000000000003,6000.0,0.04153119999682531,2025-08-06,2025-07-09,2025-08-05,2025-08-06
2025-08-08,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),59631.960325861226,59631.960325861175,-5.093170329928398e-11,3.637978807091713e-12,0,0,288,28,3576.3937174094417,6000.0,0.05798749999667052,2025-08-07,2025-07-10,2025-08-06,2025-08-07
2025-08-08,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),48094.449732321256,48094.44973232126,7.275957614183426e-12,1.8189894035458565e-12,0,0,288,1,2670.8145740740792,6000.0,0.010906399998930283,2025-08-07,2025-07-10,2025-08-06,2025-08-07
2025-08-08,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),29514.94506151888,29514.94506151888,0.0,3.637978807091713e-12,0,0,144,28,5999.999999999997,6000.0,0.032195299994782545,2025-08-07,2025-07-10,2025-08-06,2025-08-07
2025-08-09,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),83207.61030959904,83207.610309599,-4.3655745685100555e-11,6.366462912410498e-12,0,0,288,28,3310.343222435896,6000.0,0.0705100999912247,2025-08-08,2025-07-11,2025-08-07,2025-08-08
2025-08-09,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),68179.05288081677,68179.05288081676,-1.4551915228366852e-11,7.275957614183426e-12,0,0,288,1,2519.9790121082615,6000.0,0.010725399988587014,2025-08-08,2025-07-11,2025-08-07,2025-08-08
2025-08-09,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),29258.565104733756,29258.565104733752,-3.637978807091713e-12,1.8189894035458565e-12,0,0,144,28,6000.0,6000.0,0.028856199991423637,2025-08-08,2025-07-11,2025-08-07,2025-08-08
2025-08-10,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),103745.70759497926,103745.7075949791,-1.6007106751203537e-10,1.2732925824820995e-11,0,0,288,28,8549.999999999998,6000.0,0.07069249999767635,2025-08-09,2025-07-12,2025-08-08,2025-08-09
2025-08-10,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),85413.00872814497,85413.00872814495,-1.4551915228366852e-11,3.865352482534945e-12,0,0,288,1,7896.3379321123375,6000.0,0.009894799994071946,2025-08-09,2025-07-12,2025-08-08,2025-08-09
2025-08-10,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),52824.24788832548,52824.24788832558,1.0186340659856796e-10,4.547473508864641e-12,0,0,144,28,6000.0,6000.0,0.03707740000390913,2025-08-09,2025-07-12,2025-08-08,2025-08-09
2025-08-11,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),102888.54630198174,102888.54630198157,-1.7462298274040222e-10,9.094947017729282e-12,0,0,288,28,8549.999999999993,6000.0,0.07432200000039302,2025-08-10,2025-07-13,2025-08-09,2025-08-10
2025-08-11,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),85114.37110801086,85114.37110801089,2.9103830456733704e-11,5.4569682106375694e-12,0,0,288,1,7901.697245014246,6000.0,0.01177060000190977,2025-08-10,2025-07-13,2025-08-09,2025-08-10
2025-08-11,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),52481.774914511196,52481.77491451123,3.637978807091713e-11,1.8189894035458565e-12,0,0,144,28,5999.999999999997,6000.0,0.035122100001899526,2025-08-10,2025-07-13,2025-08-09,2025-08-10
2025-08-12,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),103288.99167619273,103288.99167619272,-1.4551915228366852e-11,1.6370904631912708e-11,0,0,288,28,8549.999999999995,6000.0,0.07822529999248218,2025-08-11,2025-07-14,2025-08-10,2025-08-11
2025-08-12,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),85550.93456587484,85550.9345658749,5.820766091346741e-11,5.4569682106375694e-12,0,0,288,1,7870.218450345954,6000.0,0.009958800001186319,2025-08-11,2025-07-14,2025-08-10,2025-08-11
2025-08-12,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),52362.41070613605,52362.41070613603,-2.1827872842550278e-11,4.547473508864641e-12,0,0,144,28,6000.000000000001,6000.0,0.03378740001062397,2025-08-11,2025-07-14,2025-08-10,2025-08-11
2025-08-13,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),104900.92462531739,104900.9246253171,-2.9103830456733704e-10,1.3642420526593924e-11,0,0,288,28,8549.999999999987,6000.0,0.07780679999268614,2025-08-12,2025-07-15,2025-08-11,2025-08-12
2025-08-13,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),87158.97887571192,87158.97887571191,-1.4551915228366852e-11,4.547473508864641e-12,0,0,288,1,7950.000000000001,6000.0,0.010889999990467913,2025-08-12,2025-07-15,2025-08-11,2025-08-12
2025-08-13,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),53183.352726328405,53183.35272632837,-3.637978807091713e-11,3.637978807091713e-12,0,0,144,28,5999.999999999997,6000.0,0.036526199997751974,2025-08-12,2025-07-15,2025-08-11,2025-08-12
2025-08-14,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),79336.18919059048,79336.1891905904,-7.275957614183426e-11,1.2732925824820995e-11,0,0,288,28,8549.999999999989,6000.0,0.06623090000357479,2025-08-13,2025-07-16,2025-08-12,2025-08-13
2025-08-14,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),66716.81305391337,66716.8130539134,2.9103830456733704e-11,3.637978807091713e-12,0,0,288,1,7949.999999999996,6000.0,0.00972149999870453,2025-08-13,2025-07-16,2025-08-12,2025-08-13
2025-08-14,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),53406.89897888929,53406.89897888927,-1.4551915228366852e-11,4.547473508864641e-12,0,0,144,28,6000.000000000003,6000.0,0.03870960000494961,2025-08-13,2025-07-16,2025-08-12,2025-08-13
2025-08-15,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),55978.23538140655,55978.235381406565,1.4551915228366852e-11,3.637978807091713e-12,0,0,288,28,3314.553962352451,6000.0,0.058932400002959184,2025-08-14,2025-07-17,2025-08-13,2025-08-14
2025-08-15,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),48462.3665635192,48462.3665635192,0.0,4.547473508864641e-12,0,0,288,1,2713.069798127797,6000.0,0.00861250000889413,2025-08-14,2025-07-17,2025-08-13,2025-08-14
2025-08-15,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),27600.07693391848,27600.076933918474,-7.275957614183426e-12,1.8189894035458565e-12,0,0,144,28,5999.999999999997,6000.0,0.030488900010823272,2025-08-14,2025-07-17,2025-08-13,2025-08-14
2025-08-16,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),82211.90166859292,82211.90166859275,-1.7462298274040222e-10,7.275957614183426e-12,0,0,288,28,3417.5218075193325,6000.0,0.0716662000049837,2025-08-15,2025-07-18,2025-08-14,2025-08-15
2025-08-16,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),70236.80804067763,70236.80804067763,0.0,5.4569682106375694e-12,0,0,288,1,2825.5324240638947,6000.0,0.009627299994463101,2025-08-15,2025-07-18,2025-08-14,2025-08-15
2025-08-16,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),27430.518643484374,27430.518643484356,-1.8189894035458565e-11,3.637978807091713e-12,0,0,144,28,6000.000000000001,6000.0,0.029983400003402494,2025-08-15,2025-07-18,2025-08-14,2025-08-15
2025-08-17,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),104844.71620283039,104844.71620283031,-7.275957614183426e-11,9.094947017729282e-12,0,0,288,28,8549.999999999996,6000.0,0.07542779999494087,2025-08-16,2025-07-19,2025-08-15,2025-08-16
2025-08-17,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),88849.0343642874,88849.03436428738,-2.9103830456733704e-11,3.637978807091713e-12,0,0,288,1,8550.0,6000.0,0.011757300002500415,2025-08-16,2025-07-19,2025-08-15,2025-08-16
2025-08-17,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),52951.8148221579,52951.81482215794,3.637978807091713e-11,3.637978807091713e-12,0,0,144,28,5999.999999999997,6000.0,0.03561940000508912,2025-08-16,2025-07-19,2025-08-15,2025-08-16
2025-08-18,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),103145.65708806607,103145.6570880659,-1.7462298274040222e-10,9.094947017729282e-12,0,0,288,28,8549.999999999993,6000.0,0.07493309999699704,2025-08-17,2025-07-20,2025-08-16,2025-08-17
2025-08-18,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),87913.07845079679,87913.07845079676,-2.9103830456733704e-11,8.185452315956354e-12,0,0,288,1,8549.999999999998,6000.0,0.00979719999304507,2025-08-17,2025-07-20,2025-08-16,2025-08-17
2025-08-18,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),52051.10733020711,52051.10733020709,-2.1827872842550278e-11,1.8189894035458565e-12,0,0,144,28,5999.999999999999,6000.0,0.037866999991820194,2025-08-17,2025-07-20,2025-08-16,2025-08-17
2025-08-19,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),102450.06338409883,102450.06338409877,-5.820766091346741e-11,1.0913936421275139e-11,0,0,288,28,8549.999999999993,6000.0,0.07337819998792838,2025-08-18,2025-07-21,2025-08-17,2025-08-18
2025-08-19,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),87789.02179468614,87789.02179468615,1.4551915228366852e-11,3.637978807091713e-12,0,0,288,1,8549.999999999998,6000.0,0.01183879999734927,2025-08-18,2025-07-21,2025-08-17,2025-08-18
2025-08-19,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),51754.895778073456,51754.89577807354,8.731149137020111e-11,3.410605131648481e-12,0,0,144,28,6000.000000000001,6000.0,0.03853049999452196,2025-08-18,2025-07-21,2025-08-17,2025-08-18
2025-08-20,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),101941.07596331136,101941.07596331128,-8.731149137020111e-11,7.275957614183426e-12,0,0,288,28,8549.999999999993,6000.0,0.07269220000307541,2025-08-19,2025-07-22,2025-08-18,2025-08-19
2025-08-20,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),87756.42817598378,87756.42817598379,1.4551915228366852e-11,4.547473508864641e-12,0,0,288,1,8550.0,6000.0,0.010219200004939921,2025-08-19,2025-07-22,2025-08-18,2025-08-19
2025-08-20,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),51508.0035298177,51508.00352981772,1.4551915228366852e-11,5.4569682106375694e-12,0,0,144,28,6000.000000000002,6000.0,0.03957349999109283,2025-08-19,2025-07-22,2025-08-18,2025-08-19
2025-08-21,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),77620.20182627851,77620.20182627841,-1.0186340659856796e-10,4.547473508864641e-12,0,0,288,28,8549.999999999996,6000.0,0.07068949998938479,2025-08-20,2025-07-23,2025-08-19,2025-08-20
2025-08-21,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),67940.45000821949,67940.45000821946,-2.9103830456733704e-11,7.275957614183426e-12,0,0,288,1,8550.0,6000.0,0.00921409999136813,2025-08-20,2025-07-23,2025-08-19,2025-08-20
2025-08-21,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),52732.67049127314,52732.67049127315,1.4551915228366852e-11,3.637978807091713e-12,0,0,144,28,6000.000000000005,6000.0,0.03742329998931382,2025-08-20,2025-07-23,2025-08-19,2025-08-20
2025-08-22,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),52761.103694739635,52761.10369473975,1.1641532182693481e-10,3.637978807091713e-12,0,0,288,28,3951.753267083839,6000.0,0.05981859999883454,2025-08-21,2025-07-24,2025-08-20,2025-08-21
2025-08-22,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),47960.6043292761,47960.6043292761,0.0,2.7284841053187847e-12,0,0,288,1,3255.097582468452,6000.0,0.009845300010056235,2025-08-21,2025-07-24,2025-08-20,2025-08-21
2025-08-22,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),26102.121280099396,26102.121280099385,-1.0913936421275139e-11,1.8189894035458565e-12,0,0,144,28,6000.000000000002,6000.0,0.03140599999460392,2025-08-21,2025-07-24,2025-08-20,2025-08-21
2025-08-23,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),80074.99616370133,80074.99616370113,-2.0372681319713593e-10,7.275957614183426e-12,0,0,288,28,3763.1289821225078,6000.0,0.07187359999807086,2025-08-22,2025-07-25,2025-08-21,2025-08-22
2025-08-23,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),70473.05319852472,70473.05319852469,-2.9103830456733704e-11,1.8189894035458565e-12,0,0,288,1,3190.1974518009756,6000.0,0.010755299997981638,2025-08-22,2025-07-25,2025-08-21,2025-08-22
2025-08-23,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),26015.14769066588,26015.147690665883,3.637978807091713e-12,3.637978807091713e-12,0,0,144,28,6000.000000000001,6000.0,0.03415289999975357,2025-08-22,2025-07-25,2025-08-21,2025-08-22
2025-08-24,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),105315.10436008622,105315.10436008619,-2.9103830456733704e-11,1.8189894035458565e-12,0,0,288,28,8550.000000000004,6000.0,0.08492429999751039,2025-08-23,2025-07-26,2025-08-22,2025-08-23
2025-08-24,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),91040.32982023209,91040.32982023209,0.0,3.637978807091713e-12,0,0,288,1,8550.0,6000.0,0.011007599998265505,2025-08-23,2025-07-26,2025-08-22,2025-08-23
2025-08-24,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),52944.19669358268,52944.19669358281,1.3096723705530167e-10,1.8189894035458565e-12,0,0,144,28,6000.000000000003,6000.0,0.038323999993735924,2025-08-23,2025-07-26,2025-08-22,2025-08-23
2025-08-25,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),104443.20022403821,104443.20022403814,-7.275957614183426e-11,1.0913936421275139e-11,0,0,288,28,8550.0,6000.0,0.07414120000612456,2025-08-24,2025-07-27,2025-08-23,2025-08-24
2025-08-25,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),90510.39557627418,90510.3955762742,1.4551915228366852e-11,5.4569682106375694e-12,0,0,288,1,8550.000000000002,6000.0,0.010575400010566227,2025-08-24,2025-07-27,2025-08-23,2025-08-24
2025-08-25,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),52723.3183615504,52723.318361550424,2.1827872842550278e-11,5.4569682106375694e-12,0,0,144,28,6000.000000000001,6000.0,0.03719479999563191,2025-08-24,2025-07-27,2025-08-23,2025-08-24
2025-08-26,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),106002.97236874337,106002.97236874321,-1.6007106751203537e-10,5.4569682106375694e-12,0,0,288,28,8550.000000000004,6000.0,0.08484049999970011,2025-08-25,2025-07-28,2025-08-24,2025-08-25
2025-08-26,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),92254.73233935973,92254.73233935975,1.4551915228366852e-11,5.002220859751105e-12,0,0,288,1,8549.999999999998,6000.0,0.009100399998715147,2025-08-25,2025-07-28,2025-08-24,2025-08-25
2025-08-26,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),53318.032717950315,53318.03271795033,1.4551915228366852e-11,2.5011104298755527e-12,0,0,144,28,6000.0000000000055,6000.0,0.03827270001056604,2025-08-25,2025-07-28,2025-08-24,2025-08-25
2025-08-27,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),106343.2091981579,106343.20919815773,-1.7462298274040222e-10,6.139089236967266e-12,0,0,288,28,8550.000000000002,6000.0,0.08203029999276623,2025-08-26,2025-07-29,2025-08-25,2025-08-26
2025-08-27,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),92794.6226998975,92794.62269989753,2.9103830456733704e-11,7.275957614183426e-12,0,0,288,1,8550.000000000004,6000.0,0.01022900000680238,2025-08-26,2025-07-29,2025-08-25,2025-08-26
2025-08-27,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),53478.359226167486,53478.3592261675,1.4551915228366852e-11,3.637978807091713e-12,0,0,144,28,6000.0,6000.0,0.037652700004400685,2025-08-26,2025-07-29,2025-08-25,2025-08-26
2025-08-28,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),79451.05046473039,79451.05046473023,-1.6007106751203537e-10,1.8189894035458565e-12,0,0,288,28,8550.000000000004,6000.0,0.07228200000827201,2025-08-27,2025-07-30,2025-08-26,2025-08-27
2025-08-28,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),70472.43384364998,70472.43384364995,-2.9103830456733704e-11,5.4569682106375694e-12,0,0,288,1,8550.000000000004,6000.0,0.010363800000050105,2025-08-27,2025-07-30,2025-08-26,2025-08-27
2025-08-28,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),53970.723466519274,53970.72346651931,3.637978807091713e-11,1.8189894035458565e-12,0,0,144,28,6000.000000000004,6000.0,0.04144359999918379,2025-08-27,2025-07-30,2025-08-26,2025-08-27
2025-08-29,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),54105.996302191794,54105.99630219189,9.458744898438454e-11,3.637978807091713e-12,0,0,288,28,3844.473491605617,6000.0,0.06672790000448003,2025-08-28,2025-07-31,2025-08-27,2025-08-28
2025-08-29,deterministic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),49592.91191527071,49592.9119152707,-1.4551915228366852e-11,3.637978807091713e-12,0,0,288,1,3369.055314183968,6000.0,0.008711300004506484,2025-08-28,2025-07-31,2025-08-27,2025-08-28
2025-08-29,stochastic_24h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),26715.288578629366,26715.288578629385,1.8189894035458565e-11,1.8189894035458565e-12,0,0,144,28,6000.000000000002,6000.0,0.03410749998874962,2025-08-28,2025-07-31,2025-08-27,2025-08-28
2025-08-30,stochastic_48h,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),83828.38170890424,83828.38170890423,-1.4551915228366852e-11,4.547473508864641e-12,0,0,288,28,3895.6506577533573,6000.0,0.07165410000015981,2025-08-29,2025-08-01,2025-08-28,2025-08-29
