date,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,g_kwh,c_kwh,d_kwh,emergency_kwh,dump_kwh,energy_start_kwh,energy_end_kwh,emergency_slots
2025-09-28,49014.593218280694,1030.393226069405,50044.9864443501,74435.86321676534,22069.960825438815,17876.66826860544,256.76073719387784,7011.702230459183,8550.0,8550.0,15
2025-09-29,46994.36359936089,4345.676146647016,51340.039746007904,72304.30451589127,21964.2129286974,17791.012472244896,919.1220426020409,6290.334502040816,8550.0,8550.0,44
2025-09-30,48016.98084504706,3593.134497026556,51610.115342073615,73682.88218759153,22111.567448118753,17910.36963297619,826.1251977040813,4885.634803486391,8550.0,8550.0,34
2025-10-01,45959.552891489424,130.04614226265272,46089.59903375208,74623.35092918976,22184.360285567313,17969.331831309522,62.03678522108828,20808.83772681973,8550.0,8550.0,6
2025-10-02,43327.42260856286,174.5237545549989,43501.94636311786,68554.43601056752,17746.178448475686,17930.361366938778,78.96420916666614,17086.800021530613,8550.0,4598.936862585034,8
2025-10-03,14293.285599760628,26.88780618428553,14320.173405944914,34507.59168211031,16102.971812127316,13065.187109948978,14.66799571428561,23667.321275646256,4598.936862585034,4574.736926889644,2
2025-10-04,16207.157806884792,67.15148412306141,16274.309291007852,39029.036299830346,20600.190745884775,13108.417738367347,20.246386326530626,18461.52724530612,4574.736926889644,8550.0,5
2025-10-05,43227.492696731184,231.8203390441675,43459.313035775354,69902.2290491782,21938.947044994537,17770.547106445578,97.11156916666698,11094.979613129248,8550.0,8550.0,10
2025-10-06,43148.18878824201,684.7642346482212,43832.95302289023,68661.54568848976,21776.2735521122,17638.78157721088,246.82975474489763,7037.774218333335,8550.0,8550.0,12
2025-10-07,42772.33245029312,354.88800786326186,43127.220458156386,68538.4094165934,21774.74566878727,17637.543991717685,85.02040545918305,6714.665144982996,8550.0,8550.0,9
2025-10-08,41272.394950398186,2016.693343458614,43289.088293856796,66722.3929910964,21565.07850684471,17467.71359054422,573.2761053401347,6719.80851346939,8550.0,8550.0,23
2025-10-09,39909.13011551285,867.4852457337781,40776.61536124663,63118.25410780885,17191.643650121776,17353.57618517007,177.2483494387746,7697.453308962584,8550.0,4740.727968253969,12
2025-10-10,13453.390970946492,770.1471192382016,14223.538090184693,33120.58022258041,16521.451960233473,13251.846049251702,265.7630409863933,20773.126435918366,4740.727968253969,4885.761344406652,19
2025-10-11,15275.232568605348,356.5961701267437,15631.82873873209,37778.97116054191,20579.262476715376,13371.387816105444,93.78446394557841,16558.56738054422,4885.761344406652,8550.0,11
2025-10-12,42901.45239140671,1047.535082948314,43948.987474355024,68986.73598528764,21571.38207902914,17472.819484013602,280.0071695578223,6653.224576496598,8550.0,8550.0,19
2025-10-13,43758.421984983885,257.5722690425967,44015.99425402648,70012.21683821765,21585.179024901314,17483.995010170067,86.92508715986463,8970.562610646259,8550.0,8550.0,11
2025-10-14,43961.510266327205,1021.9584180554989,44983.4686843827,69954.91792967456,21605.959529436463,17500.827218843537,259.7653540986392,5335.721689846935,8550.0,8550.0,22
2025-10-15,43180.60617760997,4316.896473713334,47497.502651323295,69103.63849580602,21512.812876333246,17425.378429829932,1046.6159155102043,4142.796314812922,8550.0,8550.0,34
2025-10-16,42619.04776507773,6571.819137473774,49190.866902551505,66029.70134601956,17934.303360271264,17561.411550340134,1469.641124302721,4159.977710391158,8550.0,5178.193523866213,38
2025-10-17,14268.293805408217,511.51350726067864,14779.807312668894,34179.27713970899,17066.328330057946,13645.321720255102,157.24445401360492,14911.315667253088,5178.193523866213,5376.420442857143,13
2025-10-18,15543.22269834053,242.1212450479833,15785.343943388514,38158.03252946082,20510.88264688838,13757.593342551017,108.1469121258499,15436.29687058264,5376.420442857143,8550.0,8
2025-10-19,46297.50269110525,3013.7867492490773,49311.289440354325,72381.84224659002,22282.784060552614,18049.05508904762,679.823805595239,4942.214547346942,8550.0,8550.0,25
2025-10-20,47186.71005197597,3568.86296455475,50755.573016530725,73881.85874646006,22489.052762786596,18216.13273785714,692.639448299319,5860.795803163264,8550.0,8550.0,21
2025-10-21,48497.229355458454,2181.540469987264,50678.769825445714,74804.12559309271,22994.5909770723,18625.618691428568,641.6811697448977,4614.253127193877,8550.0,8550.0,30
2025-10-22,47615.46608940119,5400.922640902608,53016.3887303038,74633.3321493571,23213.09728850676,18802.608803690477,988.3550067176864,5656.301971258504,8550.0,8550.0,33
2025-10-23,46389.65969242888,832.860590692473,47222.520283121354,71998.34488735827,20149.075448412696,19015.634685561225,181.5123613945575,7666.919452568027,8550.0,5555.684919614513,15
2025-10-24,14468.126582650366,1049.3810019856367,15517.507584636003,34768.40740365835,17413.379299117536,13955.775932353232,292.0579092687072,13182.811229496087,5555.684919614513,5721.308586205593,18
2025-10-25,15887.92986697769,449.06165050244067,16336.991517480132,38640.59179102859,20642.523013647435,14174.621368639455,142.61954017006803,12916.876952857352,5721.308586205593,8550.0,9
2025-10-26,49505.63086639043,273.9154024454151,49779.54626883584,76509.04820477407,23546.936302427137,19073.018404965987,94.30187928571382,7585.120169931971,8550.0,8550.0,8
2025-10-27,49463.342339209055,1238.310235203042,50701.652574412095,76874.39950741727,23425.22740253632,18974.43419605442,280.17679159863906,9151.201425867346,8550.0,8550.0,15
2025-10-28,49883.133670876145,844.5824086108128,50727.71607948696,76563.62930770639,23467.37394845469,19008.572898248298,172.60053758503315,6305.007095085035,8550.0,8550.0,11
2025-10-29,49077.62807400494,6002.326341648846,55079.95441565378,75380.1852107042,23375.412263731418,18934.08393362245,1610.5552463605432,3237.1553269557826,8550.0,8550.0,38
2025-10-30,49202.86570546173,847.8752376563341,50050.740943118064,73731.51557071715,20608.80801451562,19043.344506145408,221.72336676870736,7599.957779115649,8550.0,5938.655539569162,21
2025-10-31,15216.191788111131,488.72487820726434,15704.916666318395,35988.2916841822,17891.772894851765,14376.501777023808,127.87548341836793,8696.603983105944,5938.655539569162,6067.360281575963,13
2025-11-01,16027.136162992498,284.3806789656223,16311.51684195812,39101.801749830134,20623.244839421975,14470.45257335017,146.75466627551071,10551.72571670051,6067.360281575963,8550.0,9
2025-11-02,52457.42950615901,996.1065146722175,53453.53602083123,79385.42764644045,23459.85495557634,19002.482514016836,236.91715836734824,6368.588429914966,8550.0,8550.0,11
2025-11-03,53692.04138428401,729.0738318329549,54421.11521611697,80392.0379421459,23456.784939328547,18999.995800856123,242.4906066666649,6672.809127006805,8550.0,8550.0,19
2025-11-04,53723.139683934714,809.057381174091,54532.197065108805,80833.37497185622,23293.114948903163,18867.42310861156,184.6071111904763,9012.218209421768,8550.0,8550.0,14
2025-11-05,54411.3444176081,473.4817457584442,54884.826163366546,80816.95143964009,23327.591191714746,18895.34886528894,146.07762221088456,6852.766668758503,8550.0,8550.0,13
2025-11-06,53391.620511178604,3169.225720574413,56560.846231753014,78131.52962077154,21030.306795235152,18947.34619849422,661.670199914966,5340.654673945578,8550.0,6424.669228495843,32
2025-11-07,15809.117667875085,447.65273919786716,16256.770407072952,37331.66989280948,18335.32323748635,14835.925107789113,119.36995559523848,10633.179935374148,6424.669228495843,6442.098911356765,14
2025-11-08,16715.843104991065,216.3690421172789,16932.212147108345,39697.38351104812,20815.389929075332,14963.354862772108,96.19390710884346,10150.33525185374,6442.098911356765,8550.0,9
2025-11-09,55082.42583002645,1208.0728641110056,56290.49869413745,81884.62238594082,23200.151105918365,18792.12239579388,298.57095770408216,6428.347450187079,8550.0,8550.0,19
2025-11-10,56146.91622755039,1280.2422001481889,57427.15842769858,82270.91112747241,23244.05209124401,18827.682193907654,314.4229254761907,4310.521055612247,8550.0,8550.0,27
2025-11-11,56007.283142164604,72.73627468001376,56080.01941684462,82838.25771607584,23368.844664273114,18928.764178061225,26.300625204081257,6865.45818840136,8550.0,8550.0,7
2025-11-12,56112.96644023694,505.6846652257029,56618.65110546264,83056.59394199209,23564.701950155366,19087.408579625848,113.47431231292431,7736.78713377551,8550.0,8550.0,13
2025-11-13,56099.30940439389,1186.3149670674666,57285.62437146136,81018.61822761463,21932.094271101032,19109.00961887755,330.4371735714287,6130.099432295914,8550.0,7056.651934126985,24
2025-11-14,15938.191023078842,142.2774890701881,16080.46851214903,37687.55525469723,18775.272669459133,15392.001635697277,61.62433091836784,6767.4532518537435,7056.651934126985,6852.173296976568,8
2025-11-15,17233.033779697293,257.63259705587535,17490.666376753168,39987.26617217645,20714.329444591414,15250.562817397957,106.43260637755083,6418.04523469388,6852.173296976568,8550.0,12
2025-11-16,57699.73344022513,2082.4427760567937,59782.17621628192,84209.95937879483,23887.99032940707,19349.272166819726,487.94786654761845,5724.644699421769,8550.0,8550.0,30
2025-11-17,58060.2696385274,353.88731526084126,58414.156953788246,84889.74257863588,24279.34426457126,19666.26885430272,116.93757023809508,7697.850405272111,8550.0,8550.0,11
2025-11-18,58128.903847328016,1539.6266708474209,59668.53051817544,84264.02057904824,24123.645629881583,19540.15296020408,457.9938824319723,5247.969958469386,8550.0,8550.0,22
2025-11-19,59136.274763376896,1075.495094633145,60211.76985801004,84572.43690629902,24281.60126104392,19668.097021445577,300.46419768707483,4891.085264387753,8550.0,8550.0,26
2025-11-20,57803.742124337594,913.595393552623,58717.33751789021,83440.99340661691,22808.21062030738,19702.825700544217,243.64979362244935,5786.182247142856,8550.0,7185.361002116402,22
2025-11-21,17079.97392868888,513.5770089337424,17593.550937622622,39807.6899491675,19177.909250902198,15600.12287469388,239.9611749149663,7605.480681207484,7185.361002116402,7112.009467157408,16
2025-11-22,17719.37403760962,760.1039625474332,18479.478000157054,41623.51095349374,20811.6089001434,15563.211729557825,259.87285212585056,6415.1571517006805,7112.009467157408,8550.0,22
2025-11-23,59449.789328940096,1405.8064461636689,60855.595775103764,86137.35480359662,24625.604778596622,19946.739870663263,324.92754341836803,6551.321155748298,8550.0,8550.0,26
2025-11-24,59395.74645211688,729.0043493588947,60124.75080147578,86224.6807297516,24576.782777693792,19907.19404993197,199.16014260204082,7592.308444591834,8550.0,8550.0,20
2025-11-25,59230.012874608234,773.9173176828638,60003.930192291096,86032.72322781094,24721.58201049802,20024.481428503404,208.6189867687074,5375.581165918367,8550.0,8550.0,20
2025-11-26,59780.22868787778,850.3893840659445,60630.618071943725,86099.27366023746,24535.055555492567,19873.394999948978,198.65605761904732,4878.602278979592,8550.0,8550.0,18
2025-11-27,59691.22685308829,1405.9424250587397,61097.16927814703,85000.93715202087,23485.008149554877,19900.890409982992,304.2443400850354,5940.171019200683,8550.0,7574.406879062735,16
2025-11-28,16936.137055894298,518.563875663089,17454.700931557385,40714.12340494667,19665.270885865037,15928.850342534011,166.3609276020414,6222.825239217688,7574.406879062735,7574.4280735257,17
2025-11-29,17683.619848537317,3678.8777551952403,21362.497603732554,42283.587114829505,20907.514006530186,16057.071611462585,1360.6082454421776,3864.302865204082,7574.4280735257,8550.0,38
2025-11-30,61691.07947354443,1955.3755987597974,63646.45507230423,87763.4178814336,24761.18617850844,20056.560804591838,466.16309287415015,3280.1274837244932,8550.0,8550.0,33
2025-12-01,64862.641644385236,18907.715031734268,83770.35667611951,88503.23216248298,24833.333333333332,20115.000000000004,4308.114509455784,1794.0856052721101,8550.0,8550.0,81
2025-12-02,67720.07495628027,18220.042395856024,85940.11735213628,90576.95197394284,24948.78497402788,20208.515828962583,3847.5592065306114,1046.4320854081634,8550.0,8550.0,99
2025-12-03,69823.49844906839,5920.28861861188,75743.78706768027,93205.2998929197,25210.023954858487,20420.119403435376,1544.2511012074833,2796.8978760374143,8550.0,8550.0,62
2025-12-04,70669.88637045182,5231.260267556243,75901.14663800805,94985.31460005122,25372.156986037622,20551.447158690476,1217.0475946768704,4610.443617380954,8550.0,8550.0,53
2025-12-05,22832.3575238719,1354.3454946108782,24186.703018482774,51187.777607870994,21529.707785966235,17439.06330663265,419.0645996938781,6204.570044897957,8550.0,8550.0,25
2025-12-06,24758.95302605995,1728.6550972325704,26487.60812329252,53209.969038898125,21662.101800054585,17546.302458044214,531.7992793707494,5961.338159591835,8550.0,8550.0,26
2025-12-07,75341.75565049714,1147.0158456835445,76488.77149618068,99429.62059455781,25666.666666666664,20789.999999999996,248.48107886054493,7148.753756751701,8550.0,8550.0,21
2025-12-08,76565.67037218626,408.87264448485683,76974.54301667112,100972.89134833333,25666.666666666664,20790.0,65.44402488095261,8314.457589880953,8550.0,8550.0,8
2025-12-09,75503.5282791522,693.2424827768876,76196.77076192909,100724.14602579932,25666.666666666664,20790.0,135.755433537415,8594.780526003402,8550.0,8550.0,15
2025-12-10,75870.85328111707,651.7263948283831,76522.57967594545,99758.88762568026,25666.666666666664,20790.0,143.48738095238076,6638.08987329932,8550.0,8550.0,19
2025-12-11,74143.52718112069,460.79145045455823,74604.31863157525,99576.94364959183,25666.666666666664,20790.0,139.05364477891146,8878.075927704078,8550.0,8550.0,10
2025-12-12,24241.466224801497,1533.867272648087,25775.333497449585,52809.34726288884,21648.142554946666,17534.9954695068,484.4469715816325,5466.233665697279,8550.0,8550.0,24
2025-12-13,24657.863350202,748.257207444759,25406.12055764676,53171.340459307125,21631.07477821869,17521.170570357142,184.9151391326526,5447.818007244898,8550.0,8550.0,20
2025-12-14,75536.13848920928,1483.1762216620903,77019.31471087136,99114.7336927721,25666.666666666664,20790.0,278.7865263775506,5738.131752482996,8550.0,8550.0,18
2025-12-15,76719.0889871329,1081.5649632566883,77800.65395038959,100617.04617290816,25666.666666666664,20790.000000000004,246.47647301020498,6517.2980125850345,8550.0,8550.0,19
2025-12-16,76145.6573600692,533.8647889308122,76679.52214900001,100591.25940943876,25666.666666666664,20790.0,139.81487945578135,6436.316288894557,8550.0,8550.0,11
2025-12-17,75921.74933876804,1464.7635705246169,77386.51290929267,100322.2281901665,25655.72412851684,20781.13654409864,343.58949534013766,7599.383034421766,8550.0,8550.0,19
2025-12-18,74937.81890695929,626.6948672604495,75564.51377421974,99591.09151236666,25544.42152427143,20690.981434659865,211.272576360544,7582.657032448978,8550.0,8550.0,15
2025-12-19,24629.96135962346,952.6175933689042,25582.578952992364,53439.86622233539,21593.284417590494,17490.560378248298,216.00802193877612,6644.758904931971,8550.0,8550.0,22
2025-12-20,24249.43623379616,455.3194066815973,24704.75564047776,53308.60896960716,21613.779040270427,17507.161022619046,137.73048607142806,6483.369188027211,8550.0,8550.0,10
2025-12-21,74712.81539284423,2544.860153045628,77257.67554588987,98935.41828388342,25574.47887776098,20715.327890986395,559.5388833843537,5598.024313826529,8550.0,8550.0,21
2025-12-22,76807.43779277215,958.678473811344,77766.11626658349,100600.27909531305,25555.843091962706,20700.232904489796,214.3626979761906,7021.60452248299,8550.0,8550.0,13
2025-12-23,75875.14979750299,367.8843411968468,76243.03413869983,100288.59654994225,25663.81528353069,20787.69037965986,69.75466964285727,8224.133782380952,8550.0,8550.0,6
2025-12-24,74493.88860972096,658.747907369859,75152.63651709081,99142.83045289114,25666.666666666664,20790.000000000004,155.34858005102103,6566.953049608842,8550.0,8550.0,14
2025-12-25,74470.86065423617,1240.7640462970503,75711.62470053321,98404.8302651247,25632.50332539682,20762.32769357143,335.72794568027257,6057.934045646255,8550.0,8550.0,22
2025-12-26,23857.43459132805,362.1790171386801,24219.613608466727,52297.21301461996,21597.589807613163,17494.04774416667,151.238422312924,5337.286940153062,8550.0,8550.0,18
2025-12-27,23214.3844527137,955.3159990121414,24169.700451725843,52110.83497804211,21697.551326698576,17575.01657462585,243.44840921768684,4892.939568520411,8550.0,8550.0,15
2025-12-28,73121.48166261999,1209.045218959154,74330.52688157915,97874.76052942386,25589.53612568237,20727.524261802722,282.1287311734701,6485.622646717685,8550.0,8550.0,23
2025-12-29,74308.6537935319,918.2761387399979,75226.9299322719,99074.60317332998,25488.59104312589,20645.75874493197,190.30773314625816,6898.312341615647,8550.0,8550.0,13
2025-12-30,73065.45656842245,420.23712177840736,73485.69369020086,98461.6826803292,25570.498038968668,20712.103411564625,90.96036829931916,7469.84582122449,8550.0,8550.0,8
2025-12-31,71731.31815804372,2730.253896106227,74461.57205414995,94539.94049556163,22535.102635340558,20548.43313462585,542.5572069387764,4449.405268452379,8550.0,6000.0,33
